tx_id,pme_id,pme_nom,date,type,categorie,montant_devise_origine,devise_origine,montant_xof,taux_change_applique,mode_paiement,reference,justificatif,note
TX00242,PME001,Boutique Électronique Yaoundé,2025-10-24,recette,Vente produit,67045.11,XOF,67045.0,1.0,Chèque,REF-53583,facture_pdf,
TX00244,PME001,Boutique Électronique Yaoundé,2025-10-24,recette,Subvention,100616.98,XOF,100617.0,1.0,Mobile Money MTN,REF-48462,facture_pdf,
TX00594,PME002,Transport Express Douala,2025-10-24,recette,Subvention,55457.23,XOF,55457.0,1.0,Espèces,REF-51426,recu_photo,
TX00625,PME002,Transport Express Douala,2025-10-24,recette,Remboursement,75787.74,XOF,75788.0,1.0,Espèces,REF-22051,capture_momo,
TX01011,PME003,Consulting IT Cameroun,2025-10-24,recette,Subvention,233625.28,XOF,233625.0,1.0,Mobile Money Orange,REF-86962,recu_photo,
TX00211,PME001,Boutique Électronique Yaoundé,2025-10-25,recette,Vente produit,95571.25,XOF,95571.0,1.0,Chèque,REF-87867,aucun,
TX00228,PME001,Boutique Électronique Yaoundé,2025-10-25,recette,Commission,92743.45,XOF,92743.0,1.0,Mobile Money MTN,REF-94040,aucun,
TX00246,PME001,Boutique Électronique Yaoundé,2025-10-25,recette,Prestation service,67906.66,XOF,67907.0,1.0,Virement bancaire,REF-56789,recu_photo,
TX00596,PME002,Transport Express Douala,2025-10-25,recette,Remboursement,87460.6,XOF,87461.0,1.0,Virement bancaire,REF-76628,facture_pdf,
TX00601,PME002,Transport Express Douala,2025-10-25,recette,Vente produit,94736.66,XOF,94737.0,1.0,Virement bancaire,REF-90065,facture_pdf,
TX00609,PME002,Transport Express Douala,2025-10-25,recette,Remboursement,103363.87,XOF,103364.0,1.0,Mobile Money Orange,REF-36330,facture_pdf,
TX00654,PME002,Transport Express Douala,2025-10-25,depense,Divers,75561.3,XOF,75561.0,1.0,Mobile Money Orange,REF-14804,capture_momo,
TX00201,PME001,Boutique Électronique Yaoundé,2025-10-26,recette,Subvention,80345.96,XOF,80346.0,1.0,Espèces,REF-47947,recu_photo,
TX00229,PME001,Boutique Électronique Yaoundé,2025-10-26,recette,Remboursement,116044.89,XOF,116045.0,1.0,Mobile Money MTN,REF-47363,recu_photo,
TX00241,PME001,Boutique Électronique Yaoundé,2025-10-26,recette,Commission,94935.35,XOF,94935.0,1.0,Virement bancaire,REF-12128,capture_momo,
TX00247,PME001,Boutique Électronique Yaoundé,2025-10-26,recette,Commission,69313.59,XOF,69314.0,1.0,Espèces,REF-62431,aucun,
TX01036,PME003,Consulting IT Cameroun,2025-10-26,depense,Divers,131706.74,XOF,131707.0,1.0,Virement bancaire,REF-56163,facture,
TX01037,PME003,Consulting IT Cameroun,2025-10-26,depense,Transport,313408.6,XOF,313409.0,1.0,Chèque,REF-84741,recu_photo,
TX00235,PME001,Boutique Électronique Yaoundé,2025-10-27,recette,Prestation service,68091.17,XOF,68091.0,1.0,Chèque,REF-89807,aucun,
TX00248,PME001,Boutique Électronique Yaoundé,2025-10-27,depense,Stock/Achats,140.75,EUR,92328.0,655.957,Espèces,REF-75211,capture_momo,
TX00648,PME002,Transport Express Douala,2025-10-27,depense,Marketing,86632.4,XOF,86632.0,1.0,Chèque,REF-96431,capture_momo,
TX00653,PME002,Transport Express Douala,2025-10-27,depense,Salaires,56100.75,XOF,56101.0,1.0,Mobile Money MTN,REF-12441,recu_photo,
TX00656,PME002,Transport Express Douala,2025-10-27,depense,Télécom,120556.82,XOF,120557.0,1.0,Mobile Money Orange,REF-70909,recu_photo,
TX00231,PME001,Boutique Électronique Yaoundé,2025-10-28,recette,Commission,81890.08,XOF,81890.0,1.0,Mobile Money MTN,REF-64381,recu_photo,
TX00249,PME001,Boutique Électronique Yaoundé,2025-10-28,depense,Salaires,76900.42,XOF,76900.0,1.0,Espèces,REF-20345,aucun,
TX00636,PME002,Transport Express Douala,2025-10-28,recette,Subvention,74058.02,XOF,74058.0,1.0,Espèces,REF-51471,recu_photo,
TX01001,PME003,Consulting IT Cameroun,2025-10-28,recette,Remboursement,50878.38,XOF,50878.0,1.0,Chèque,REF-53421,capture_momo,
TX01018,PME003,Consulting IT Cameroun,2025-10-28,recette,Vente produit,100062.55,XOF,100063.0,1.0,Virement bancaire,REF-74625,recu_photo,
TX00282,PME001,Boutique Électronique Yaoundé,2025-10-29,recette,Subvention,79493.16,XOF,79493.0,1.0,Mobile Money Orange,REF-38199,capture_momo,
TX00317,PME001,Boutique Électronique Yaoundé,2025-10-29,recette,Commission,67664.09,XOF,67664.0,1.0,Virement bancaire,REF-49576,recu_photo,
TX01062,PME003,Consulting IT Cameroun,2025-10-29,recette,Commission,86664.65,XOF,86665.0,1.0,Virement bancaire,REF-86541,recu_photo,
TX01066,PME003,Consulting IT Cameroun,2025-10-29,recette,Subvention,60690.0,XOF,60690.0,1.0,Chèque,REF-77470,aucun,
TX00283,PME001,Boutique Électronique Yaoundé,2025-10-30,recette,Subvention,87117.07,XOF,87117.0,1.0,Virement bancaire,REF-80345,recu_photo,
TX00285,PME001,Boutique Électronique Yaoundé,2025-10-30,recette,Prestation service,92771.12,XOF,92771.0,1.0,Virement bancaire,REF-82512,capture_momo,
TX00295,PME001,Boutique Électronique Yaoundé,2025-10-30,recette,Prestation service,102539.07,XOF,102539.0,1.0,Mobile Money MTN,REF-67807,capture_momo,
TX00670,PME002,Transport Express Douala,2025-10-30,recette,Remboursement,107191.71,XOF,107192.0,1.0,Espèces,REF-88558,recu_photo,
TX00711,PME002,Transport Express Douala,2025-10-30,depense,Frais bancaires,69723.16,XOF,69723.0,1.0,Mobile Money MTN,REF-75860,capture_momo,
TX00721,PME002,Transport Express Douala,2025-10-30,depense,Salaires,49879.04,XOF,49879.0,1.0,Espèces,REF-53864,capture_momo,
TX00734,PME002,Transport Express Douala,2025-10-30,depense,Marketing,121093.34,XOF,121093.0,1.0,Espèces,REF-71235,capture_momo,
TX00286,PME001,Boutique Électronique Yaoundé,2025-10-31,recette,Remboursement,83776.58,XOF,83777.0,1.0,Virement bancaire,REF-91689,recu_photo,
TX00316,PME001,Boutique Électronique Yaoundé,2025-10-31,recette,Prestation service,57153.88,XOF,57154.0,1.0,Espèces,REF-52415,facture_pdf,
TX00323,PME001,Boutique Électronique Yaoundé,2025-10-31,depense,Frais bancaires,86.94,EUR,57029.0,655.957,Chèque,REF-36497,facture,
TX00325,PME001,Boutique Électronique Yaoundé,2025-10-31,depense,Loyer,278.35,USD,167009.0,600.0,Espèces,REF-27294,aucun,
TX00690,PME002,Transport Express Douala,2025-10-31,recette,Vente produit,63749.76,XOF,63750.0,1.0,Chèque,REF-14948,aucun,
TX00702,PME002,Transport Express Douala,2025-10-31,recette,Prestation service,98896.67,XOF,98897.0,1.0,Mobile Money Orange,REF-51383,aucun,
TX00731,PME002,Transport Express Douala,2025-10-31,depense,Loyer,115.25,EUR,75599.0,655.957,Mobile Money MTN,REF-62037,recu_photo,
TX00331,PME001,Boutique Électronique Yaoundé,2025-11-01,depense,Frais bancaires,197295.3,XOF,197295.0,1.0,Mobile Money Orange,REF-39188,recu_photo,
TX00688,PME002,Transport Express Douala,2025-11-01,recette,Commission,74834.78,XOF,74835.0,1.0,Chèque,REF-90481,recu_photo,
TX00723,PME002,Transport Express Douala,2025-11-01,depense,Divers,99851.34,XOF,99851.0,1.0,Mobile Money Orange,REF-85609,facture,
TX00732,PME002,Transport Express Douala,2025-11-01,depense,Impôts,38244.74,XOF,38245.0,1.0,Virement bancaire,REF-40062,facture,
TX00266,PME001,Boutique Électronique Yaoundé,2025-11-02,recette,Subvention,149.67,EUR,98175.0,655.957,Espèces,REF-99143,capture_momo,
TX00267,PME001,Boutique Électronique Yaoundé,2025-11-02,recette,Remboursement,180.87,USD,108520.0,600.0,Mobile Money Orange,REF-26912,aucun,
TX00287,PME001,Boutique Électronique Yaoundé,2025-11-02,recette,Commission,121.26,EUR,79543.0,655.957,Chèque,REF-57920,facture_pdf,
TX00684,PME002,Transport Express Douala,2025-11-02,recette,Commission,86292.95,XOF,86293.0,1.0,Chèque,REF-65517,capture_momo,
TX01051,PME003,Consulting IT Cameroun,2025-11-02,recette,Commission,80898.49,XOF,80898.0,1.0,Espèces,REF-75178,facture_pdf,
TX01078,PME003,Consulting IT Cameroun,2025-11-02,depense,Télécom,178617.12,XOF,178617.0,1.0,Espèces,REF-63773,capture_momo,
TX01081,PME003,Consulting IT Cameroun,2025-11-02,depense,Télécom,72187.15,XOF,72187.0,1.0,Espèces,REF-73620,aucun,
TX00269,PME001,Boutique Électronique Yaoundé,2025-11-03,recette,Prestation service,120105.34,XOF,120105.0,1.0,Virement bancaire,REF-78012,capture_momo,
TX00272,PME001,Boutique Électronique Yaoundé,2025-11-03,recette,Remboursement,104047.46,XOF,104047.0,1.0,Virement bancaire,REF-83874,recu_photo,
TX00315,PME001,Boutique Électronique Yaoundé,2025-11-03,recette,Subvention,97904.43,XOF,97904.0,1.0,Espèces,REF-77538,capture_momo,
TX00319,PME001,Boutique Électronique Yaoundé,2025-11-03,recette,Commission,87689.04,XOF,87689.0,1.0,Mobile Money MTN,REF-93717,capture_momo,
TX00324,PME001,Boutique Électronique Yaoundé,2025-11-03,depense,Salaires,191712.71,XOF,191713.0,1.0,Mobile Money Orange,REF-86434,aucun,
TX00686,PME002,Transport Express Douala,2025-11-03,recette,Commission,84404.5,XOF,84405.0,1.0,Virement bancaire,REF-85713,capture_momo,
TX00689,PME002,Transport Express Douala,2025-11-03,recette,Vente produit,89424.35,XOF,89424.0,1.0,Mobile Money Orange,REF-71822,aucun,
TX00710,PME002,Transport Express Douala,2025-11-03,recette,Commission,162.8,EUR,106792.0,655.957,Espèces,REF-39110,facture_pdf,
TX00717,PME002,Transport Express Douala,2025-11-03,depense,Transport,135064.51,XOF,135065.0,1.0,Mobile Money MTN,REF-45382,facture,
TX00719,PME002,Transport Express Douala,2025-11-03,depense,Frais bancaires,35800.42,XOF,35800.0,1.0,Chèque,REF-51383,aucun,
TX01053,PME003,Consulting IT Cameroun,2025-11-03,recette,Prestation service,244252.45,XOF,244252.0,1.0,Virement bancaire,REF-91522,recu_photo,
TX00288,PME001,Boutique Électronique Yaoundé,2025-11-04,recette,Vente produit,80104.03,XOF,80104.0,1.0,Mobile Money MTN,REF-15100,facture_pdf,
TX00666,PME002,Transport Express Douala,2025-11-04,recette,Remboursement,59756.16,XOF,59756.0,1.0,Mobile Money MTN,REF-96652,facture_pdf,
TX00693,PME002,Transport Express Douala,2025-11-04,recette,Remboursement,87169.92,XOF,87170.0,1.0,Mobile Money Orange,REF-90634,facture_pdf,
TX00707,PME002,Transport Express Douala,2025-11-04,recette,Commission,101852.75,XOF,101853.0,1.0,Mobile Money Orange,REF-23983,recu_photo,
TX00716,PME002,Transport Express Douala,2025-11-04,depense,Marketing,108383.0,XOF,108383.0,1.0,Espèces,REF-46651,aucun,
TX01048,PME003,Consulting IT Cameroun,2025-11-04,recette,Vente produit,333329.14,XOF,333329.0,1.0,Mobile Money Orange,REF-65666,aucun,
TX01076,PME003,Consulting IT Cameroun,2025-11-04,depense,Maintenance,195080.45,XOF,195080.0,1.0,Virement bancaire,REF-93614,aucun,
TX00280,PME001,Boutique Électronique Yaoundé,2025-11-05,recette,Commission,179.39,EUR,117673.0,655.957,Chèque,REF-50988,facture_pdf,
TX00300,PME001,Boutique Électronique Yaoundé,2025-11-05,recette,Commission,72387.44,XOF,72387.0,1.0,Virement bancaire,REF-37168,aucun,
TX00305,PME001,Boutique Électronique Yaoundé,2025-11-05,recette,Prestation service,117888.81,XOF,117889.0,1.0,Mobile Money Orange,REF-16880,recu_photo,
TX00727,PME002,Transport Express Douala,2025-11-05,depense,Télécom,96729.04,XOF,96729.0,1.0,Chèque,REF-94494,aucun,
TX01086,PME003,Consulting IT Cameroun,2025-11-05,depense,Salaires,176077.09,XOF,176077.0,1.0,Chèque,REF-97060,capture_momo,
TX00279,PME001,Boutique Électronique Yaoundé,2025-11-06,recette,Vente produit,60565.82,XOF,60566.0,1.0,Virement bancaire,REF-60351,aucun,
TX00313,PME001,Boutique Électronique Yaoundé,2025-11-06,recette,Prestation service,58448.51,XOF,58449.0,1.0,Espèces,REF-94972,capture_momo,
TX00318,PME001,Boutique Électronique Yaoundé,2025-11-06,recette,Vente produit,101957.64,XOF,101958.0,1.0,Mobile Money MTN,REF-71000,capture_momo,
TX00681,PME002,Transport Express Douala,2025-11-06,recette,Vente produit,64415.8,XOF,64416.0,1.0,Virement bancaire,REF-88419,aucun,
TX00682,PME002,Transport Express Douala,2025-11-06,recette,Vente produit,93967.23,XOF,93967.0,1.0,Chèque,REF-78490,recu_photo,
TX00715,PME002,Transport Express Douala,2025-11-06,depense,Marketing,92037.38,XOF,92037.0,1.0,Mobile Money Orange,REF-75374,aucun,
TX00728,PME002,Transport Express Douala,2025-11-06,depense,Marketing,186.27,USD,111764.0,600.0,Chèque,REF-78280,aucun,
TX01049,PME003,Consulting IT Cameroun,2025-11-06,recette,Remboursement,269068.04,XOF,269068.0,1.0,Virement bancaire,REF-94388,aucun,
TX01067,PME003,Consulting IT Cameroun,2025-11-06,recette,Vente produit,184334.17,XOF,184334.0,1.0,Virement bancaire,REF-59510,aucun,
TX01071,PME003,Consulting IT Cameroun,2025-11-06,depense,Impôts,231698.38,XOF,231698.0,1.0,Mobile Money Orange,REF-91863,recu_photo,
TX01083,PME003,Consulting IT Cameroun,2025-11-06,depense,Frais bancaires,79026.55,XOF,79027.0,1.0,Mobile Money Orange,REF-94448,recu_photo,
TX00720,PME002,Transport Express Douala,2025-11-07,depense,Loyer,120873.98,XOF,120874.0,1.0,Espèces,REF-22972,facture,
TX00290,PME001,Boutique Électronique Yaoundé,2025-11-08,recette,Subvention,112.64,EUR,73890.0,655.957,Chèque,REF-49221,capture_momo,
TX00301,PME001,Boutique Électronique Yaoundé,2025-11-08,recette,Commission,92036.57,XOF,92037.0,1.0,Virement bancaire,REF-25974,aucun,
TX00705,PME002,Transport Express Douala,2025-11-08,recette,Commission,105447.61,XOF,105448.0,1.0,Mobile Money Orange,REF-99536,facture_pdf,
TX00713,PME002,Transport Express Douala,2025-11-08,depense,Transport,21388.85,XOF,21389.0,1.0,Espèces,REF-86153,recu_photo,
TX00714,PME002,Transport Express Douala,2025-11-08,depense,Stock/Achats,121266.44,XOF,121266.0,1.0,Chèque,REF-44452,facture,
TX01068,PME003,Consulting IT Cameroun,2025-11-08,depense,Salaires,191769.4,XOF,191769.0,1.0,Mobile Money Orange,REF-54035,aucun,
TX00292,PME001,Boutique Électronique Yaoundé,2025-11-09,recette,Subvention,58220.34,XOF,58220.0,1.0,Chèque,REF-50327,recu_photo,
TX00320,PME001,Boutique Électronique Yaoundé,2025-11-09,recette,Prestation service,66434.65,XOF,66435.0,1.0,Espèces,REF-30078,aucun,
TX00663,PME002,Transport Express Douala,2025-11-09,recette,Vente produit,105690.05,XOF,105690.0,1.0,Chèque,REF-42975,aucun,
TX00697,PME002,Transport Express Douala,2025-11-09,recette,Remboursement,102.36,EUR,67143.0,655.957,Mobile Money Orange,REF-69606,aucun,
TX00703,PME002,Transport Express Douala,2025-11-09,recette,Commission,50602.84,XOF,50603.0,1.0,Mobile Money Orange,REF-47655,recu_photo,
TX00722,PME002,Transport Express Douala,2025-11-09,depense,Télécom,85505.25,XOF,85505.0,1.0,Virement bancaire,REF-12599,aucun,
TX01050,PME003,Consulting IT Cameroun,2025-11-09,recette,Subvention,222505.31,XOF,222505.0,1.0,Espèces,REF-77032,capture_momo,
TX00675,PME002,Transport Express Douala,2025-11-10,recette,Prestation service,56731.35,XOF,56731.0,1.0,Chèque,REF-76107,aucun,
TX00704,PME002,Transport Express Douala,2025-11-10,recette,Vente produit,100906.63,XOF,100907.0,1.0,Chèque,REF-33394,aucun,
TX00712,PME002,Transport Express Douala,2025-11-10,depense,Maintenance,185.28,USD,111169.0,600.0,Mobile Money MTN,REF-77922,aucun,
TX00725,PME002,Transport Express Douala,2025-11-10,depense,Stock/Achats,74490.87,XOF,74491.0,1.0,Mobile Money Orange,REF-93962,capture_momo,
TX00296,PME001,Boutique Électronique Yaoundé,2025-11-11,recette,Subvention,101787.52,XOF,101788.0,1.0,Chèque,REF-90147,aucun,
TX00306,PME001,Boutique Électronique Yaoundé,2025-11-11,recette,Prestation service,85430.29,XOF,85430.0,1.0,Mobile Money MTN,REF-82135,facture_pdf,
TX00307,PME001,Boutique Électronique Yaoundé,2025-11-11,recette,Subvention,116048.56,XOF,116049.0,1.0,Espèces,REF-95267,facture_pdf,
TX00329,PME001,Boutique Électronique Yaoundé,2025-11-11,depense,Impôts,64691.53,XOF,64692.0,1.0,Virement bancaire,REF-60132,aucun,
TX00667,PME002,Transport Express Douala,2025-11-11,recette,Subvention,94655.85,XOF,94656.0,1.0,Espèces,REF-72786,facture_pdf,
TX00726,PME002,Transport Express Douala,2025-11-11,depense,Salaires,87167.41,XOF,87167.0,1.0,Mobile Money MTN,REF-31233,capture_momo,
TX00729,PME002,Transport Express Douala,2025-11-11,depense,Stock/Achats,120369.89,XOF,120370.0,1.0,Mobile Money Orange,REF-96772,capture_momo,
TX01064,PME003,Consulting IT Cameroun,2025-11-11,recette,Prestation service,239114.64,XOF,239115.0,1.0,Mobile Money Orange,REF-94945,capture_momo,
TX01070,PME003,Consulting IT Cameroun,2025-11-11,depense,Salaires,155031.89,XOF,155032.0,1.0,Chèque,REF-38059,capture_momo,
TX01073,PME003,Consulting IT Cameroun,2025-11-11,depense,Télécom,189076.0,XOF,189076.0,1.0,Chèque,REF-49309,aucun,
TX01082,PME003,Consulting IT Cameroun,2025-11-11,depense,Stock/Achats,27863.29,XOF,27863.0,1.0,Virement bancaire,REF-27882,recu_photo,
TX00312,PME001,Boutique Électronique Yaoundé,2025-11-12,recette,Subvention,138.34,EUR,90748.0,655.957,Mobile Money Orange,REF-76088,aucun,
TX00326,PME001,Boutique Électronique Yaoundé,2025-11-12,depense,Télécom,204403.08,XOF,204403.0,1.0,Mobile Money MTN,REF-61897,capture_momo,
TX00706,PME002,Transport Express Douala,2025-11-13,recette,Prestation service,64561.41,XOF,64561.0,1.0,Virement bancaire,REF-37102,facture_pdf,
TX01043,PME003,Consulting IT Cameroun,2025-11-13,recette,Remboursement,131112.87,XOF,131113.0,1.0,Virement bancaire,REF-68190,facture_pdf,
TX01060,PME003,Consulting IT Cameroun,2025-11-13,recette,Vente produit,94704.93,XOF,94705.0,1.0,Espèces,REF-44523,aucun,
TX01087,PME003,Consulting IT Cameroun,2025-11-13,depense,Salaires,117.65,USD,70591.0,600.0,Virement bancaire,REF-53160,aucun,
TX00268,PME001,Boutique Électronique Yaoundé,2025-11-14,recette,Vente produit,90.26,USD,54156.0,600.0,Chèque,REF-30056,capture_momo,
TX00291,PME001,Boutique Électronique Yaoundé,2025-11-14,recette,Remboursement,89925.49,XOF,89925.0,1.0,Virement bancaire,REF-72245,recu_photo,
TX00665,PME002,Transport Express Douala,2025-11-14,recette,Prestation service,128.79,USD,77274.0,600.0,Mobile Money MTN,REF-77441,capture_momo,
TX00683,PME002,Transport Express Douala,2025-11-14,recette,Commission,90581.86,XOF,90582.0,1.0,Espèces,REF-57483,recu_photo,
TX00699,PME002,Transport Express Douala,2025-11-14,recette,Remboursement,108714.96,XOF,108715.0,1.0,Virement bancaire,REF-80504,capture_momo,
TX01046,PME003,Consulting IT Cameroun,2025-11-14,recette,Prestation service,74311.69,XOF,74312.0,1.0,Espèces,REF-62510,recu_photo,
TX01069,PME003,Consulting IT Cameroun,2025-11-14,depense,Stock/Achats,269.7,USD,161820.0,600.0,Chèque,REF-49258,capture_momo,
TX00299,PME001,Boutique Électronique Yaoundé,2025-11-15,recette,Commission,107899.23,XOF,107899.0,1.0,Chèque,REF-73462,facture_pdf,
TX00309,PME001,Boutique Électronique Yaoundé,2025-11-15,recette,Vente produit,113774.98,XOF,113775.0,1.0,Mobile Money Orange,REF-64773,facture_pdf,
TX00718,PME002,Transport Express Douala,2025-11-15,depense,Stock/Achats,64753.8,XOF,64754.0,1.0,Mobile Money Orange,REF-71995,recu_photo,
TX01044,PME003,Consulting IT Cameroun,2025-11-15,recette,Subvention,331699.23,XOF,331699.0,1.0,Mobile Money Orange,REF-19123,aucun,
TX00294,PME001,Boutique Électronique Yaoundé,2025-11-16,recette,Remboursement,89317.42,XOF,89317.0,1.0,Espèces,REF-29369,facture_pdf,
TX00668,PME002,Transport Express Douala,2025-11-16,recette,Vente produit,101668.63,XOF,101669.0,1.0,Mobile Money Orange,REF-15655,facture_pdf,
TX00669,PME002,Transport Express Douala,2025-11-16,recette,Remboursement,58352.89,XOF,58353.0,1.0,Mobile Money MTN,REF-85008,facture_pdf,
TX00680,PME002,Transport Express Douala,2025-11-16,recette,Remboursement,106287.25,XOF,106287.0,1.0,Mobile Money MTN,REF-65769,facture_pdf,
TX00698,PME002,Transport Express Douala,2025-11-16,recette,Remboursement,60852.16,XOF,60852.0,1.0,Mobile Money MTN,REF-83220,recu_photo,
TX01061,PME003,Consulting IT Cameroun,2025-11-16,recette,Commission,345.21,EUR,226445.0,655.957,Virement bancaire,REF-52006,recu_photo,
TX01065,PME003,Consulting IT Cameroun,2025-11-16,recette,Commission,246765.5,XOF,246766.0,1.0,Mobile Money MTN,REF-54249,facture_pdf,
TX00271,PME001,Boutique Électronique Yaoundé,2025-11-17,recette,Prestation service,87692.99,XOF,87693.0,1.0,Chèque,REF-86106,facture_pdf,
TX00277,PME001,Boutique Électronique Yaoundé,2025-11-17,recette,Commission,114611.38,XOF,114611.0,1.0,Virement bancaire,REF-62260,facture_pdf,
TX00293,PME001,Boutique Électronique Yaoundé,2025-11-17,recette,Remboursement,122530.3,XOF,122530.0,1.0,Chèque,REF-39824,recu_photo,
TX00672,PME002,Transport Express Douala,2025-11-17,recette,Prestation service,158.2,EUR,103773.0,655.957,Mobile Money Orange,REF-63840,facture_pdf,
TX00685,PME002,Transport Express Douala,2025-11-17,recette,Prestation service,92197.55,XOF,92198.0,1.0,Espèces,REF-82365,aucun,
TX00275,PME001,Boutique Électronique Yaoundé,2025-11-18,recette,Subvention,131.44,EUR,86221.0,655.957,Virement bancaire,REF-69446,recu_photo,
TX01052,PME003,Consulting IT Cameroun,2025-11-18,recette,Vente produit,89.18,EUR,58501.0,655.957,Mobile Money MTN,REF-75291,recu_photo,
TX01080,PME003,Consulting IT Cameroun,2025-11-18,depense,Transport,165956.67,XOF,165957.0,1.0,Espèces,REF-41258,recu_photo,
TX00298,PME001,Boutique Électronique Yaoundé,2025-11-19,recette,Prestation service,78261.86,XOF,78262.0,1.0,Espèces,REF-79878,capture_momo,
TX00694,PME002,Transport Express Douala,2025-11-19,recette,Vente produit,64833.91,XOF,64834.0,1.0,Mobile Money Orange,REF-21382,capture_momo,
TX00701,PME002,Transport Express Douala,2025-11-19,recette,Vente produit,86383.24,XOF,86383.0,1.0,Espèces,REF-25239,capture_momo,
TX01045,PME003,Consulting IT Cameroun,2025-11-19,recette,Subvention,53656.75,XOF,53657.0,1.0,Mobile Money MTN,REF-61952,aucun,
TX01055,PME003,Consulting IT Cameroun,2025-11-19,recette,Remboursement,194371.3,XOF,194371.0,1.0,Virement bancaire,REF-80848,recu_photo,
TX01074,PME003,Consulting IT Cameroun,2025-11-19,depense,Impôts,62516.36,XOF,62516.0,1.0,Virement bancaire,REF-91915,aucun,
TX01075,PME003,Consulting IT Cameroun,2025-11-19,depense,Loyer,58377.68,XOF,58378.0,1.0,Chèque,REF-34450,aucun,
TX00276,PME001,Boutique Électronique Yaoundé,2025-11-20,recette,Subvention,82970.41,XOF,82970.0,1.0,Espèces,REF-36741,capture_momo,
TX00289,PME001,Boutique Électronique Yaoundé,2025-11-20,recette,Subvention,85530.81,XOF,85531.0,1.0,Mobile Money Orange,REF-89463,facture_pdf,
TX00303,PME001,Boutique Électronique Yaoundé,2025-11-20,recette,Commission,119300.72,XOF,119301.0,1.0,Espèces,REF-38047,facture_pdf,
TX00314,PME001,Boutique Électronique Yaoundé,2025-11-20,recette,Commission,105246.34,XOF,105246.0,1.0,Chèque,REF-98395,facture_pdf,
TX00328,PME001,Boutique Électronique Yaoundé,2025-11-20,depense,Salaires,348060.81,XOF,348061.0,1.0,Espèces,REF-14159,capture_momo,
TX00700,PME002,Transport Express Douala,2025-11-20,recette,Subvention,73378.98,XOF,73379.0,1.0,Mobile Money Orange,REF-54520,aucun,
TX01072,PME003,Consulting IT Cameroun,2025-11-20,depense,Marketing,66.88,USD,40131.0,600.0,Virement bancaire,REF-18817,aucun,
TX00321,PME001,Boutique Électronique Yaoundé,2025-11-21,recette,Remboursement,118.94,EUR,78022.0,655.957,Espèces,REF-80453,facture_pdf,
TX00674,PME002,Transport Express Douala,2025-11-21,recette,Remboursement,107185.82,XOF,107186.0,1.0,Chèque,REF-19023,facture_pdf,
TX00696,PME002,Transport Express Douala,2025-11-21,recette,Remboursement,106989.0,XOF,106989.0,1.0,Virement bancaire,REF-83284,capture_momo,
TX00730,PME002,Transport Express Douala,2025-11-21,depense,Stock/Achats,29407.61,XOF,29408.0,1.0,Espèces,REF-23501,recu_photo,
TX00733,PME002,Transport Express Douala,2025-11-21,depense,Stock/Achats,93611.48,XOF,93611.0,1.0,Chèque,REF-32361,recu_photo,
TX01047,PME003,Consulting IT Cameroun,2025-11-21,recette,Vente produit,549.44,USD,329666.0,600.0,Virement bancaire,REF-36094,capture_momo,
TX01084,PME003,Consulting IT Cameroun,2025-11-21,depense,Salaires,24230.61,XOF,24231.0,1.0,Virement bancaire,REF-88852,capture_momo,
TX00274,PME001,Boutique Électronique Yaoundé,2025-11-22,recette,Vente produit,96358.13,XOF,96358.0,1.0,Espèces,REF-92203,capture_momo,
TX00278,PME001,Boutique Électronique Yaoundé,2025-11-22,recette,Commission,92123.84,XOF,92124.0,1.0,Mobile Money Orange,REF-71141,recu_photo,
TX00281,PME001,Boutique Électronique Yaoundé,2025-11-22,recette,Subvention,124697.71,XOF,124698.0,1.0,Espèces,REF-50441,aucun,
TX00308,PME001,Boutique Électronique Yaoundé,2025-11-22,recette,Vente produit,112.95,EUR,74088.0,655.957,Mobile Money MTN,REF-95498,facture_pdf,
TX00322,PME001,Boutique Électronique Yaoundé,2025-11-22,depense,Salaires,269064.05,XOF,269064.0,1.0,Chèque,REF-68556,capture_momo,
TX00332,PME001,Boutique Électronique Yaoundé,2025-11-22,depense,Frais bancaires,118459.79,XOF,118460.0,1.0,Espèces,REF-79721,aucun,
TX00687,PME002,Transport Express Douala,2025-11-22,recette,Vente produit,95618.51,XOF,95619.0,1.0,Mobile Money Orange,REF-68536,facture_pdf,
TX00692,PME002,Transport Express Douala,2025-11-22,recette,Subvention,89698.06,XOF,89698.0,1.0,Mobile Money MTN,REF-36438,capture_momo,
TX00695,PME002,Transport Express Douala,2025-11-22,recette,Subvention,91519.05,XOF,91519.0,1.0,Chèque,REF-36255,recu_photo,
TX00724,PME002,Transport Express Douala,2025-11-22,depense,Frais bancaires,58198.11,XOF,58198.0,1.0,Espèces,REF-68580,recu_photo,
TX01054,PME003,Consulting IT Cameroun,2025-11-22,recette,Subvention,264960.39,XOF,264960.0,1.0,Espèces,REF-36467,capture_momo,
TX01056,PME003,Consulting IT Cameroun,2025-11-22,recette,Vente produit,173096.23,XOF,173096.0,1.0,Espèces,REF-68997,capture_momo,
TX01059,PME003,Consulting IT Cameroun,2025-11-22,recette,Remboursement,243057.03,XOF,243057.0,1.0,Chèque,REF-85000,aucun,
TX01063,PME003,Consulting IT Cameroun,2025-11-22,recette,Vente produit,246.0,USD,147599.0,600.0,Espèces,REF-55238,capture_momo,
TX00673,PME002,Transport Express Douala,2025-11-23,recette,Remboursement,97584.39,XOF,97584.0,1.0,Chèque,REF-44671,facture_pdf,
